,id,time,days,mood,circumplex.arousal,circumplex.valence,activity,screen,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,n_days_id,target_mood_plus1,target_mood_plus2,day_shift,day_diff,time_elapsed,month,day,season
618,AS14.17,2014-03-22,33,7,0.4,0.8,4.6264701012956255,2156.710001707077,0.0,335.86599999999993,2067.5050000000006,1666.558,0.0,0.0,0.0,52.683,698.3639999999999,64.724,0.0,17.126,0.0,12,7.4,7.0,34.0,1.0,18 days,3,22,spring
619,AS14.17,2014-03-23,34,7,0.8,0.8,1.6822248456096904,2399.7370002269745,1.0,374.45399999999995,1181.607,2145.609,0.0,0.0,0.0,35.186,1225.9599999999998,135.242,0.0,0.0,0.0,13,7.0,7.5,35.0,1.0,19 days,3,23,spring
620,AS14.17,2014-03-24,35,7,0.6666666666666666,0.6666666666666666,3.8964009807342737,3376.9910004138947,0.0,438.8839999999998,2285.1260000000007,721.9720000000001,0.0,0.0,0.0,36.194,953.676,265.28149999999994,0.0,42.139,0.0,14,7.5,7.2,36.0,1.0,20 days,3,24,spring
621,AS14.17,2014-03-25,36,7,0.5,1.0,1.4885440476037812,2001.0210003852844,0.0,129.32000000000002,814.401,1791.6509999999998,0.0,0.0,269.322,27.1,818.807,0.0,0.0,9.866,0.0,15,7.2,7.2,37.0,1.0,21 days,3,25,spring
622,AS14.17,2014-03-26,37,7,0.2,0.8,1.6448903290129613,1915.1980020999913,0.0,604.5789999999998,1552.3470000000004,3070.0419999999995,0.0,0.0,0.0,51.205,1236.749,0.0,0.0,85.451,0.0,16,7.2,7.2,38.0,1.0,22 days,3,26,spring
623,AS14.17,2014-03-27,38,7,0.4,0.6,2.1751960288978536,2189.491002082825,0.0,489.1510000000002,1350.1829999999998,2036.3939999999998,0.0,0.0,0.0,45.211999999999996,1297.7749999999999,138.6635,0.0,0.0,0.0,17,7.2,6.8,39.0,1.0,23 days,3,27,spring
624,AS14.17,2014-03-28,39,7,0.6,1.0,6.024883919669563,3071.899001359939,0.0,320.3389999999999,2151.3490000000006,791.014,0.0,0.0,30.121,133.77499999999998,1161.41,329.95,0.0,0.0,0.0,18,6.8,8.0,40.0,1.0,24 days,3,28,spring
625,AS14.17,2014-03-29,40,6,0.6,0.6,5.022917176431632,3325.2590022087097,1.0,480.11499999999984,1405.8099999999993,1680.3419999999999,21.08,0.0,0.0,45.153999999999996,1576.8049999999998,195.447,0.0,0.0,0.0,19,8.0,7.25,41.0,1.0,25 days,3,29,spring
626,AS14.17,2014-03-30,41,8,1.0,1.0,0.1333333333333333,591.533999681473,0.0,112.634,306.951,0.0,0.0,0.0,0.0,32.299,112.483,59.765,0.0,0.0,0.0,20,7.25,7.4,42.0,1.0,26 days,3,30,spring
627,AS14.17,2014-03-31,42,7,0.5,1.0,2.351665242368133,1561.2380013465877,0.0,374.91999999999985,1231.8819999999998,932.0840000000001,0.0,0.0,0.0,174.925,559.544,308.2075,0.0,105.084,0.0,21,7.4,7.5,43.0,1.0,27 days,3,31,spring
628,AS14.17,2014-04-01,43,7,0.6,1.0,3.5226334123392955,3115.412001609804,2.0,702.8129999999999,1687.3970000000002,2111.1359999999995,0.0,0.0,789.73,77.729,624.752,137.781,0.0,9.317,0.0,22,7.5,7.2,44.0,1.0,28 days,4,1,spring
629,AS14.17,2014-04-02,44,7,0.25,0.75,2.1642399540084116,2683.79000043869,0.0,638.8389999999999,786.3740000000003,1718.0780000000002,0.0,0.0,166.79399999999998,143.983,889.0079999999999,150.55400000000003,0.0,71.206,0.0,23,7.2,7.0,45.0,1.0,29 days,4,2,spring
630,AS14.17,2014-04-03,45,7,0.2,1.0,2.9808823529411765,2128.397001981737,1.0,485.015,1590.3959999999995,2304.9399999999996,0.0,0.0,36.243,181.962,902.988,128.398,0.0,20.074,0.0,24,7.0,7.0,46.0,1.0,30 days,4,3,spring
631,AS14.17,2014-04-04,46,7,-0.6,0.8,3.836064425770309,2020.6830024719243,1.0,266.793,713.275,1895.0529999999999,0.0,0.0,67.05900000000001,44.382,924.286,0.0,0.0,0.0,0.0,25,7.0,7.25,47.0,1.0,31 days,4,4,spring
632,AS14.17,2014-04-05,47,7,0.2,1.0,4.539355148839198,1007.8230013847353,3.0,242.99699999999996,904.8440000000002,778.512,0.0,0.0,0.0,43.366,399.05600000000004,15.843,0.0,0.0,0.0,26,7.25,7.0,48.0,1.0,32 days,4,5,spring
633,AS14.17,2014-04-06,48,7,0.25,1.25,0.8853134214670572,792.0139997005459,1.0,147.799,670.5129999999999,1823.6650000000002,0.0,0.0,0.0,101.225,538.17,0.0,0.0,0.0,0.0,27,7.0,7.0,49.0,1.0,33 days,4,6,spring
634,AS14.17,2014-04-07,49,7,1.0,1.0,0.9799902569723544,1128.9900009632127,0.0,125.423,935.6130000000002,1164.872,0.0,0.0,0.0,23.193,827.678,0.0,0.0,0.0,0.0,28,7.0,7.0,50.0,1.0,34 days,4,7,spring
635,AS14.17,2014-04-08,50,7,0.4,1.0,0.6255694839919435,3738.534000396731,1.0,691.6960000000003,3043.116,2372.613,0.0,0.0,367.699,48.317,1393.5739999999998,282.70599999999996,206.93699999999998,16.049,0.0,29,7.0,6.75,51.0,1.0,35 days,4,8,spring
636,AS14.17,2014-04-09,51,7,0.25,1.0,2.6215543642819203,2419.947000741959,0.0,397.62799999999993,1714.0139999999994,3304.0635000000007,0.0,0.0,378.202,91.727,585.841,265.778,0.0,4.031,0.0,30,6.75,7.2,52.0,1.0,36 days,4,9,spring
637,AS14.17,2014-04-10,52,6,1.0,1.0,2.418573204059626,1601.3570010662083,0.0,370.7510000000001,2171.804,2517.9660000000003,0.0,0.0,51.252,63.507000000000005,1185.433,47.1795,0.0,0.0,0.0,31,7.2,7.2,53.0,1.0,37 days,4,10,spring
638,AS14.17,2014-04-11,53,7,0.4,1.0,4.976967605816774,1656.5500004291534,0.0,719.096,495.8919999999999,952.045,0.0,0.0,0.0,39.482,767.4710000000005,141.10899999999998,0.0,57.440999999999995,0.0,32,7.2,7.2,54.0,1.0,38 days,4,11,spring
639,AS14.17,2014-04-12,54,7,0.4,1.0,3.982876845286387,2296.973999500275,0.0,777.0879999999997,724.3320000000002,1688.0900000000001,0.0,0.0,0.0,39.147999999999996,1097.9880000000003,0.0,0.0,0.0,0.0,33,7.2,7.0,55.0,1.0,39 days,4,12,spring
640,AS14.17,2014-04-13,55,7,-0.2,1.0,1.815936454856059,1998.6260008811953,0.0,462.25299999999993,1391.3229999999999,3120.5530000000003,0.0,0.0,0.0,55.028000000000006,1095.034,75.52850000000001,0.0,20.159,0.0,34,7.0,7.0,56.0,1.0,40 days,4,13,spring
641,AS14.17,2014-04-14,56,7,0.8,1.0,2.042744125115081,1449.0119996070862,0.0,459.02999999999986,379.3259999999999,0.0,0.0,0.0,148.85,49.449999999999996,319.57,271.42599999999993,0.0,0.0,0.0,35,7.0,7.2,57.0,1.0,41 days,4,14,spring
642,AS14.17,2014-04-15,57,7,0.4,1.0,2.4536708330123544,4077.369999885558,1.0,625.106,3323.4929999999995,1837.4569999999999,0.0,0.0,13.126000000000001,287.2589999999999,884.8059999999999,82.572,0.0,0.0,0.0,36,7.2,7.0,58.0,1.0,42 days,4,15,spring
643,AS14.17,2014-04-16,58,7,0.8,1.0,2.6729802815618178,3705.325003385542,1.0,591.5649999999998,2779.483000000003,762.9350000000001,0.0,0.0,55.257000000000005,46.701,807.5300000000002,196.31300000000002,0.0,28.097,0.0,37,7.0,7.0,59.0,1.0,43 days,4,16,spring
644,AS14.17,2014-04-17,59,7,0.4,1.0,2.787620996901864,1781.5950002670288,2.0,262.587,1348.2760000000003,1243.039,0.0,0.0,0.0,43.742999999999995,1075.3589999999997,0.0,0.0,4.649,0.0,38,7.0,7.0,60.0,1.0,44 days,4,17,spring
645,AS14.17,2014-04-18,60,7,1.0,1.0,3.7710903996989713,1393.5080003738406,0.0,147.63500000000002,1154.1890000000003,2022.8970000000002,0.0,0.0,0.0,33.187,53.717,0.0,0.0,5.019,0.0,39,7.0,7.2,61.0,1.0,45 days,4,18,spring
646,AS14.17,2014-04-19,61,7,1.0,1.0,4.01374403942835,1341.7960014343253,0.0,52.388000000000005,979.8259999999999,0.0,0.0,0.0,0.0,43.589000000000006,265.539,0.0,0.0,0.0,0.0,40,7.2,7.4,62.0,1.0,46 days,4,19,spring
647,AS14.17,2014-04-20,62,7,0.4,1.0,2.9079662456813793,4920.557001590729,0.0,360.9450000000001,3597.1619999999994,2299.942,0.0,0.0,256.297,43.058,1125.894,304.22450000000003,0.0,0.0,0.0,41,7.4,6.6,63.0,1.0,47 days,4,20,spring
648,AS14.17,2014-04-21,63,7,0.4,1.0,2.1167134877347538,1673.855000257492,0.0,126.5,1328.6929999999993,350.995,0.0,0.0,0.0,61.702999999999996,187.11899999999997,19.146,0.0,3.01,0.0,42,6.6,7.25,64.0,1.0,48 days,4,21,spring
649,AS14.17,2014-04-22,64,6,0.6,1.0,1.2149159663865536,2761.6280014514923,2.0,384.6809999999999,2188.293,2027.876,0.0,0.0,0.0,46.482,836.7529999999999,72.052,0.0,0.0,0.0,43,7.25,7.2,65.0,1.0,49 days,4,22,spring
650,AS14.17,2014-04-23,65,7,1.0,1.0,1.7240619209853028,3211.61000084877,0.0,625.7400000000002,3396.7159999999994,2265.8549999999996,0.0,0.0,31.128,45.771,672.1240000000003,467.85300000000007,0.0,0.0,0.0,44,7.2,7.2,66.0,1.0,50 days,4,23,spring
651,AS14.17,2014-04-24,66,7,1.0,1.0,2.635626296211738,2641.081001758575,0.0,528.9099999999999,1778.4380000000003,1305.8540000000003,0.0,2562.907,0.0,40.536,1140.2099999999998,289.234,0.0,0.0,0.0,45,7.2,8.0,67.0,1.0,51 days,4,24,spring
652,AS14.17,2014-04-25,67,7,0.4,1.0,4.684202535194868,2099.54999947548,1.0,530.86,1518.87,1495.1719999999996,0.0,0.0,352.317,52.237,45.211,27.7085,0.0,8.035,0.0,46,8.0,7.2,68.0,1.0,52 days,4,25,spring
653,AS14.17,2014-04-26,68,8,1.0,1.0,4.484102912294093,1649.9349977970128,1.0,653.5639999999999,946.4209999999999,0.0,0.0,0.0,0.0,55.55799999999999,124.62100000000001,0.0,0.0,0.0,0.0,47,7.2,6.75,69.0,1.0,53 days,4,26,spring
654,AS14.17,2014-04-27,69,7,1.0,0.8666666666666666,2.611555779336526,2155.430999994278,2.0,296.10400000000004,838.2550000000001,864.042,0.0,0.0,0.0,34.075,521.3149999999999,27.316,0.0,0.0,0.0,48,6.75,7.0,70.0,1.0,54 days,4,27,spring
655,AS14.17,2014-04-28,70,6,0.75,0.16666666666666669,2.337298904745795,2503.642999649048,0.0,259.9229999999999,1830.6620000000005,1345.784,0.0,0.0,259.152,44.739000000000004,531.8539999999998,288.442,0.0,3.079,0.0,49,7.0,7.0,71.0,1.0,55 days,4,28,spring
656,AS14.17,2014-04-29,71,7,0.8,1.0,2.650334838506194,2023.2589991092689,0.0,459.558,1920.212,1608.3090000000002,0.0,0.0,0.0,35.562,775.7049999999999,192.80649999999997,0.0,0.0,0.0,50,7.0,8.0,72.0,1.0,56 days,4,29,spring
657,AS14.17,2014-04-30,72,7,1.0,1.0,2.991196044880559,2147.848999977113,0.0,230.39600000000002,1323.8600000000006,109.149,60.552,0.0,0.0,44.38,109.214,391.944,0.0,34.883,0.0,51,8.0,7.0,73.0,1.0,57 days,4,30,spring
658,AS14.17,2014-05-01,73,8,1.0,1.0,1.976316601487821,1061.294000148773,1.0,270.6139999999999,678.134,13.036,0.0,5364.334000000001,0.0,8.034,78.019,0.0,0.0,15.057,0.0,52,7.0,7.25,74.0,1.0,58 days,5,1,summer
659,AS14.17,2014-05-02,74,7,1.0,1.0,6.203157343959937,1883.2220010757442,0.0,343.0079999999999,985.5840000000001,0.0,0.0,0.0,0.0,22.708,397.412,432.69849999999997,0.0,0.0,0.0,53,7.25,7.5,75.0,1.0,59 days,5,2,summer
660,AS14.19,2014-03-21,32,4,0.6666666666666666,0.6666666666666666,1.3158602150537642,1801.4689998626707,0.0,797.41,657.841,0.0,0.0,0.0,0.0,117.06900000000002,5.037,0.0,0.0,0.0,0.0,0,6.6,7.0,33.0,1.0,0 days,3,21,spring
661,AS14.19,2014-03-22,33,6,-1.4,0.4,2.0779024466979115,1981.9380002021785,0.0,601.658,1168.1939999999997,0.0,0.0,0.0,0.0,125.86600000000001,71.613,0.0,0.0,0.0,0.0,1,7.0,6.0,34.0,1.0,1 days,3,22,spring
662,AS14.19,2014-03-23,34,7,-0.8,0.8,0.7070505287896597,616.0354988574984,0.0,241.428,252.169,0.0,0.0,0.0,0.0,104.04200000000002,67.619,0.0,0.0,0.0,0.0,2,6.0,5.5,35.0,1.0,2 days,3,23,spring
663,AS14.19,2014-03-24,35,6,-0.4,0.4,2.7333467054727385,1737.8415009975438,0.0,193.47099999999992,1686.608,26.125,0.0,0.0,0.0,53.411,0.0,0.0,0.0,0.0,0.0,3,5.5,6.0,36.0,1.0,3 days,3,24,spring
664,AS14.19,2014-03-25,36,5,-1.25,0.25,2.7180385613644784,3363.920999050141,0.0,498.98499999999996,2123.5439999999994,0.0,0.0,0.0,0.0,54.303,0.0,0.0,0.0,0.0,0.0,4,6.0,6.6,37.0,1.0,4 days,3,25,spring
665,AS14.19,2014-03-26,37,6,-0.6,0.4,2.61395582704717,2687.306999444962,0.0,426.192,1748.589,0.0,0.0,0.0,0.0,49.532,139.74599999999998,0.0,2.006,0.0,0.0,5,6.6,6.6,38.0,1.0,5 days,3,26,spring
666,AS14.19,2014-03-27,38,6,0.0,0.6,3.172910603521768,3032.2169985771184,1.0,553.0659999999997,2165.1169999999997,6.016,0.0,0.0,0.0,47.601,190.399,0.0,34.096999999999994,0.0,0.0,6,6.6,7.4,39.0,1.0,6 days,3,27,spring
667,AS14.19,2014-03-28,39,6,-0.6,1.2,3.572934360515228,1954.7409992218015,1.0,342.401,986.7379999999999,27.974999999999998,0.0,0.0,0.0,63.667,26.28,0.0,4.047000000000001,0.0,0.0,7,7.4,7.0,40.0,1.0,7 days,3,28,spring
668,AS14.19,2014-03-29,40,7,0.2,1.2,3.3109022407008037,1030.2889995574951,2.0,302.83599999999996,680.2540000000001,85.27600000000001,0.0,0.0,0.0,51.361,0.0,0.0,0.0,0.0,0.0,8,7.0,7.2,41.0,1.0,8 days,3,29,spring
669,AS14.19,2014-03-30,41,7,-0.4,0.8,1.4840444184687314,1024.7169997692104,0.0,240.98999999999998,513.491,0.0,0.0,0.0,0.0,50.268,0.0,0.0,0.0,0.0,0.0,9,7.2,6.4,42.0,1.0,9 days,3,30,spring
670,AS14.19,2014-03-31,42,7,-0.4,1.0,3.122903989181879,2547.7179994583125,1.0,466.6709999999999,1995.3519999999996,0.0,0.0,0.0,0.0,44.667,0.0,238.21699999999998,0.0,0.0,0.0,10,6.4,7.6,43.0,1.0,10 days,3,31,spring
671,AS14.19,2014-04-01,43,6,0.0,0.2,3.2032039030560058,2917.8530008792877,0.0,326.39000000000004,2418.883,0.0,0.0,0.0,0.0,49.427,0.0,0.0,8.822,0.0,0.0,11,7.6,6.6,44.0,1.0,11 days,4,1,spring
672,AS14.19,2014-04-02,44,7,-0.2,1.0,1.8519253164257798,1855.2750003337858,0.0,271.6329999999999,1181.837,0.0,0.0,0.0,0.0,41.193,47.717,0.0,0.0,0.0,0.0,12,6.6,7.0,45.0,1.0,12 days,4,2,spring
673,AS14.19,2014-04-03,45,6,0.0,0.6,1.7538515406162467,2356.286500453949,0.0,216.45599999999996,1976.6169999999997,0.0,0.0,0.0,0.0,42.374,0.0,0.0,0.0,0.0,0.0,13,7.0,8.0,46.0,1.0,13 days,4,3,spring
674,AS14.19,2014-04-04,46,7,-0.2,0.4,3.7685076953048906,3691.6085007190704,0.0,730.8459999999995,2113.6769999999997,0.0,0.0,0.0,0.0,99.984,219.406,0.0,0.0,0.0,0.0,14,8.0,7.25,47.0,1.0,14 days,4,4,spring
675,AS14.19,2014-04-05,47,8,-0.6,1.2,3.2629383840011754,2214.124000787735,0.0,307.20199999999994,1089.559,0.0,0.0,360.98199999999997,0.0,65.382,53.37,0.0,0.0,0.0,0.0,15,7.25,6.6,48.0,1.0,15 days,4,5,spring
676,AS14.19,2014-04-06,48,7,-1.25,1.0,2.2613785544202694,2228.3594999313354,1.0,393.7639999999999,1658.2150000000008,0.0,0.0,0.0,0.0,49.277,0.0,0.0,0.0,0.0,0.0,16,6.6,6.8,49.0,1.0,16 days,4,6,spring
677,AS14.19,2014-04-07,49,6,-1.0,0.6,4.402438299137676,2995.64250254631,0.0,460.9429999999997,2256.293000000001,0.0,0.0,0.0,0.0,63.583,29.414,0.0,0.0,0.0,0.0,17,6.8,7.2,50.0,1.0,17 days,4,7,spring
678,AS14.19,2014-04-08,50,6,-0.4,1.0,2.1375071485580337,2262.5530006885515,2.0,513.4119999999997,1925.0710000000004,0.0,0.0,0.0,0.0,39.395,0.0,0.0,0.0,53.342,0.0,18,7.2,6.75,51.0,1.0,18 days,4,8,spring
679,AS14.19,2014-04-09,51,7,-0.4,0.8,2.8215630935013754,2404.704001665115,1.0,326.56299999999993,1580.1500000000003,0.0,0.0,0.0,0.0,60.629,0.0,0.0,0.0,0.0,0.0,19,6.75,6.8,52.0,1.0,19 days,4,9,spring
680,AS14.19,2014-04-10,52,6,-0.5,0.75,1.7472290640394088,1047.3950006961825,0.0,202.29299999999998,431.114,0.0,0.0,0.0,0.0,32.281,67.61399999999999,0.0,0.0,0.0,0.0,20,6.8,7.2,53.0,1.0,20 days,4,10,spring
681,AS14.19,2014-04-11,53,6,-0.6,1.0,2.6662535870855573,2224.4500012397766,0.0,344.774,1390.1989999999994,0.0,0.0,0.0,0.0,42.442,61.462,0.0,0.0,0.0,0.0,21,7.2,7.2,54.0,1.0,21 days,4,11,spring
682,AS14.19,2014-04-12,54,7,0.2,0.8,1.585319361889212,1609.0334997177135,0.0,369.589,978.2199999999999,0.0,0.0,0.0,0.0,45.462,163.425,0.0,0.0,0.0,0.0,22,7.2,7.0,55.0,1.0,22 days,4,12,spring
683,AS14.19,2014-04-13,55,7,-0.6,1.0,2.7281878647041866,1506.4069986343384,0.0,279.799,879.515,0.0,0.0,0.0,0.0,61.584,226.876,0.0,0.0,0.0,0.0,23,7.0,6.4,56.0,1.0,23 days,4,13,spring
684,AS14.19,2014-04-14,56,7,0.4,0.8,3.5022965084428663,3282.9699993133554,0.0,475.88899999999995,2780.471,0.0,0.0,0.0,0.0,68.638,208.525,0.0,42.282,0.0,0.0,24,6.4,6.8,57.0,1.0,24 days,4,14,spring
685,AS14.19,2014-04-15,57,6,-1.0,1.0,3.1383753501400564,3364.0395004749316,0.0,345.8989999999999,2316.3740000000007,0.0,0.0,0.0,0.0,61.57600000000001,19.202,0.0,12.671,0.0,0.0,25,6.8,6.8,58.0,1.0,25 days,4,15,spring
686,AS14.19,2014-04-16,58,6,-0.6,1.0,1.853125,1616.331500291824,1.0,161.035,1286.03,0.0,0.0,0.0,0.0,57.332,354.729,0.0,0.0,0.0,0.0,26,6.8,6.8,59.0,1.0,26 days,4,16,spring
687,AS14.19,2014-04-17,59,6,-0.8,1.0,2.4352240896358537,2737.639998674392,0.0,110.20099999999996,2602.9030000000002,0.0,0.0,0.0,0.0,47.519999999999996,97.947,0.0,0.0,0.0,0.0,27,6.8,6.8,60.0,1.0,27 days,4,17,spring
688,AS14.19,2014-04-18,60,6,-1.0,1.0,1.5583333333333333,1583.699499845505,1.0,148.654,1654.202,0.0,0.0,229.132,0.0,43.347,0.0,0.0,0.0,0.0,0.0,28,6.8,7.6,61.0,1.0,28 days,4,18,spring
689,AS14.19,2014-04-19,61,6,-0.4,0.8,2.6476166193130037,1113.8729996681213,0.0,182.40699999999993,442.48799999999994,0.0,0.0,0.0,0.0,56.542,323.90400000000005,0.0,8.679,0.0,0.0,29,7.6,6.4,62.0,1.0,29 days,4,19,spring
690,AS14.19,2014-04-20,62,7,0.2,1.2,2.4469681514776243,1732.9319996833806,0.0,718.865,697.55,0.0,0.0,0.0,0.0,41.69800000000001,76.214,0.0,0.0,0.0,0.0,30,6.4,6.8,63.0,1.0,30 days,4,20,spring
691,AS14.19,2014-04-21,63,6,-0.2,1.0,3.203276227426254,1427.2795000076287,0.0,259.44999999999993,1139.5699999999997,0.0,0.0,0.0,0.0,47.591,82.83,0.0,0.0,0.0,0.0,31,6.8,6.0,64.0,1.0,31 days,4,21,spring
692,AS14.19,2014-04-22,64,6,0.6,1.2,3.2882601499421216,3361.5129992961884,0.0,563.7879999999998,3640.0370000000007,0.0,0.0,0.0,0.0,50.736,25.469,0.0,0.0,0.0,0.0,32,6.0,6.6,65.0,1.0,32 days,4,22,spring
693,AS14.19,2014-04-23,65,6,-1.0,1.0,2.655523843084867,3101.1779999732985,1.0,229.53099999999998,2035.9069999999997,0.0,0.0,0.0,0.0,56.45,193.167,0.0,0.0,0.0,0.0,33,6.6,7.25,66.0,1.0,33 days,4,23,spring
694,AS14.19,2014-04-24,66,6,-0.6,0.8,2.5344572399386416,1701.897000551224,0.0,294.531,1957.1860000000008,0.0,0.0,0.0,0.0,63.52,0.0,0.0,0.0,0.0,0.0,34,7.25,7.75,67.0,1.0,34 days,4,24,spring
695,AS14.19,2014-04-25,67,7,-0.75,0.75,1.8426026758845255,1735.6139986515047,0.0,194.66899999999995,1062.9519999999998,546.49,0.0,0.0,0.0,43.169,258.757,0.0,0.0,3.653,0.0,35,7.75,6.333333333333333,68.0,1.0,35 days,4,25,spring
696,AS14.19,2014-04-26,68,7,1.0,1.5,5.978465179175119,1374.8749997615814,1.0,348.585,457.98799999999994,0.0,0.0,0.0,0.0,61.436,0.0,0.0,0.0,0.0,0.0,36,6.333333333333333,6.4,69.0,1.0,36 days,4,26,spring
697,AS14.19,2014-04-27,69,6,-1.5,0.8333333333333334,1.0767994154183405,2285.211999893189,0.0,324.2920000000001,1424.203,0.0,0.0,0.0,0.0,85.994,396.19,259.45799999999997,0.0,0.0,0.0,37,6.4,7.2,70.0,1.0,37 days,4,27,spring
698,AS14.19,2014-04-28,70,6,0.0,0.6,2.4907197661673357,2972.2049987316127,0.0,299.50499999999994,1783.9789999999991,0.0,0.0,0.0,0.0,56.394999999999996,599.376,62.108,0.0,0.0,0.0,38,7.2,7.0,71.0,1.0,38 days,4,28,spring
699,AS14.19,2014-04-29,71,7,0.4,0.6,0.6163783797686532,1973.6234986782072,0.0,200.96199999999996,1719.7069999999999,0.0,0.0,0.0,0.0,46.359,173.30599999999998,0.0,0.0,0.0,0.0,39,7.0,6.8,72.0,1.0,39 days,4,29,spring
700,AS14.19,2014-04-30,72,7,0.4,0.8,1.069120825752713,2868.807499408722,0.0,526.4209999999999,1851.8180000000002,5.125,0.0,0.0,0.0,51.309000000000005,121.813,0.0,0.0,0.0,0.0,40,6.8,7.8,73.0,1.0,40 days,4,30,spring
701,AS14.19,2014-05-01,73,6,-0.2,0.8,3.030358047113634,2049.5314993858356,0.0,234.99199999999996,1542.119,0.0,0.0,0.0,0.0,47.416,334.998,0.0,3.029,0.0,0.0,41,7.8,7.4,74.0,1.0,41 days,5,1,summer
702,AS14.19,2014-05-02,74,7,0.4,1.2,4.615325950470143,1432.8610005378725,0.0,325.3709999999999,975.3969999999998,0.0,0.0,0.0,0.0,75.693,0.0,0.0,3.037,0.0,0.0,42,7.4,6.6,75.0,1.0,42 days,5,2,summer
703,AS14.19,2014-05-03,75,7,0.4,1.0,4.5628503018102124,2177.071001052857,2.0,419.47799999999995,1348.401,0.0,0.0,0.0,0.0,73.473,9.076,0.0,0.0,0.0,0.0,43,6.6,7.0,76.0,1.0,43 days,5,3,summer
704,AS14.20,2014-03-20,31,7,-1.0,1.0,0.0,369.4009997844696,0.0,211.45499999999998,6.086,43.303,0.0,63.294,0.0,0.0,47.557,0.0,545.854,0.0,0.0,0,7.0,7.5,32.0,1.0,0 days,3,20,spring
705,AS14.20,2014-03-21,32,7,0.25,0.25,0.0,30.0939998626709,0.0,30.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.5,7.6,33.0,1.0,1 days,3,21,spring
706,AS14.20,2014-03-22,33,7,1.0,0.5,0.0462962962962962,437.32099986076344,0.0,29.871,402.93499999999995,0.0,0.0,0.0,0.0,58.238,3.013,0.0,1071.0950000000003,0.0,0.0,2,7.6,6.8,34.0,1.0,2 days,3,22,spring
707,AS14.20,2014-03-23,34,7,0.8,0.8,0.2592592592592592,442.13899993896473,1.0,46.412000000000006,517.982,48.255,0.0,0.0,0.0,24.668499999999995,0.0,0.0,22.147,0.0,0.0,3,6.8,6.0,35.0,1.0,3 days,3,23,spring
708,AS14.20,2014-03-24,35,6,-0.2,0.4,0.4,175.82199954986575,1.0,115.90799999999999,239.181,162.989,0.0,445.804,0.0,14.054,228.28199999999998,0.0,22.147,0.0,0.0,4,6.0,6.8,36.0,1.0,4 days,3,24,spring
709,AS14.20,2014-03-25,36,6,-0.75,-0.5,0.9472222222222225,1017.6079995632173,0.0,755.927,242.46599999999998,261.954,0.0,347.38599999999997,0.0,61.08100000000002,523.087,0.0,222.01500000000001,88.62899999999999,0.0,5,6.8,7.0,37.0,1.0,5 days,3,25,spring
710,AS14.20,2014-03-26,37,6,0.4,0.4,0.2318594104308388,272.53499960899364,0.0,84.34100000000001,80.782,370.68100000000004,0.0,0.0,0.0,42.142,347.365,0.0,0.0,0.0,0.0,6,7.0,6.25,38.0,1.0,6 days,3,26,spring
711,AS14.20,2014-03-27,38,7,0.25,0.75,0.28500000000000003,404.61900019645697,0.0,228.71,115.05399999999999,44.37200000000001,0.0,624.721,0.0,0.0,250.67600000000004,0.0,0.0,0.0,0.0,7,6.25,7.4,39.0,1.0,7 days,3,27,spring
712,AS14.20,2014-03-28,39,6,0.5,0.0,0.16666666666666669,296.3109996318817,0.0,177.032,133.34900000000002,0.0,0.0,0.0,0.0,8.027,0.0,0.0,0.0,0.0,0.0,8,7.4,7.5,40.0,1.0,8 days,3,28,spring
713,AS14.20,2014-03-29,40,7,1.0,1.0,0.8288349514563106,178.00399971008298,0.0,122.243,21.13,0.0,0.0,494.903,0.0,38.292,0.0,0.0,0.0,0.0,0.0,9,7.5,7.0,41.0,1.0,9 days,3,29,spring
714,AS14.20,2014-03-30,41,7,1.0,1.0,1.5208333333333333,59.250999927520766,2.0,22.232000000000003,174.09900000000002,0.0,0.0,0.0,0.0,0.0,327.46199999999993,0.0,397.038,0.0,0.0,10,7.0,6.25,42.0,1.0,10 days,3,30,spring
715,AS14.20,2014-03-31,42,7,0.8,0.8,0.025,20.71399974822997,3.0,0.0,20.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6.25,6.5,43.0,1.0,11 days,3,31,spring
716,AS14.20,2014-04-01,43,6,0.0,0.0,0.0,29.6319999694824,4.0,38.339999999999996,0.0,0.0,0.0,953.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6.5,6.666666666666667,44.0,1.0,12 days,4,1,spring
717,AS14.20,2014-04-02,44,6,0.0,0.25,0.40277777777777796,436.0599999427795,0.0,456.172,633.0660000000001,148.78199999999998,0.0,0.0,0.0,18.118,789.297,93.43400000000001,0.0,0.0,0.0,13,6.666666666666667,7.0,45.0,1.0,13 days,4,2,spring
718,AS14.20,2014-04-03,45,6,0.3333333333333333,0.3333333333333333,0.38516081871345054,54.6529998779297,0.0,43.257999999999996,0.0,0.0,0.0,0.0,0.0,11.387,0.0,0.0,0.0,0.0,0.0,14,7.0,7.0,46.0,1.0,14 days,4,3,spring
